Body,Date,Feedbacks,HelpfulFeedbacks,MemberID,ProductID,Rating,RealName,ReviewID,ReviewOrder,Title,Verified,Label
"After seeing so many positive reviews of this monitor, even that it was one of the ""must haves"" in a popular baby magazine, I was so disappointed once I got this home. Not only did we have static, we also had a horrible high-pitched squeal. Changing channels helped the squeal, but the static was still really bad. And I kept getting up out of bed to check on my daughter because I kept hearing a baby cry through the static - but it wasn't MY baby!! I guess it was the neighbor's child. Not once was I able to hear my own baby through this monitor!! We switched to the First Years 900mHz Attachable monitor (it hooks right onto the crib). What a difference!! Last night, for the first time since we moved our daughter to her own room, I was able to hear her sigh in her sleep and roll over!!",4/21/2005,5.0,4.0,A2RWO5VJIFHKHB,B0000DH5TU,1.0,1.0,780990.0,182.0,Horrible static,0.0,0
After seeing many reviews about this product I was scared it would not work. But it wokred great with XP SP2 and with the software provided and I was able to connect with my motorola V551.,8/28/2005,0.0,0.0,A3TTAG7WPG89VW,B0000BVV37,5.0,1.0,787906.0,15.0,Works Great,0.0,0
"After seeing this bag in use by a friend I gave it a try... Very nice bag! I love the fact that now I only have ONE ""carry on bag"" where I use to have a camera bag and laptop bag! Lowepro as always been a good name in camera bags! And I love the access to my main camera/lens with just opening a bit of the top cover... Nice! Steve",11/17/2007,0.0,0.0,A1U1E116DXGZ1O,B0000AQJ7J,4.0,1.0,789579.0,3.0,Great camera bag....,0.0,0
"After some research and few friend's recommendation, I decided on PIX 501.  It's the lowest model of PIX from Cisco (which fits our small company's need), but it has the same technology of Stateful Packet Inspection as other Cisco Firewall, except at a lower bandwidth. I'm not a network admin, so I didn't know that with a firewall, I need to change all public IP to internal IP in order for it work.  Since this particular PIX doesn't do layer 2 conversion.  So I got my work cut out for me to migration over 50 machines to internal IP, well, it's for the best security anyway.  Should have been done a long time ago before I inherit the network.  Firewall rules are pretty simple, similar to Cisco router ACL.  I wanted to use the GUI, but my friends were against it, they said it's pretty weak.  They're right, command line is better, but nevertheless, I tried the GUI (PDM), it's not bad to see some graphs but for some feature I think it's less confusing using command line.  PDM is written in Java but Java 1.5 won't work, some compatibility issue, you have to use Java 1.4.  I found this out the hard way. It's got some pretty nice feature because of packet inspection, like it checks for ftp command, so bad commands to ftp port gets block.  This will block hacker from hacking using bug inside the FTP server.  Also for FTP, it takes care of ftp ports usage (port 20, 21), none of these active/passive issues.  Passive FTP works w/ firewall, but if both side has firewall w/ high ports blocked, then ftp will have problem.  But the PIX takes care of that issue. Overall, it's a solid firewall, haven't had any trouble with it once it's setup.  Pretty happy with it.  And the unlimited licenses means unlimited IP internally, so we don't have to worry about the license issue.",6/29/2005,4.0,2.0,A2X4IDASPMOM3S,B0000A4F2Y,5.0,0.0,793831.0,1.0,Great Firewall,0.0,0
"After several hours of trying it finally works. You must have an XP machine, it won't load on Vista. Lots of problems with printer driver on the machine that had the printer on it! Looks easy, it's not!",6/9/2009,0.0,0.0,A3BENACZ65DDGM,B00009KH5P,2.0,1.0,801642.0,13.0,Too much trouble,0.0,0
"After some initial bumps, I now love my iPod, but there are some things I was never told....for one thing, the material states that iPod is fully compatible with Windows, however if you are running ME you MUST have a Firewire card in order to use it. I did not, I only had a USB port, but did not find out you couldn't do that until much frustration and calling Apple support. (I did, however, find Apple Care to be VERY helpful and informative). However, after I upgraded my system to XP I had no problems, other than the fact that the USB 1.0 connection is tremendously slow. But, I think if you have a USB 2.0 card and are running XP, you will be very happy with this product!!",8/28/2003,4.0,4.0,ALOPQWNOX65HP,B00009J5VX,4.0,1.0,802467.0,187.0,make sure you know what you need!,0.0,0
"After searching high and low for a good deal on tapes, this is the best deal at about $2.70 per tape incl. shipping!! I have used JVC tapes before and these are as good as ones I got before from retail stores.",12/20/2005,4.0,4.0,A2SEZRZSPKAEKM,B0000996B9,5.0,1.0,803628.0,37.0,Forget  Ebay,0.0,0
"After seven months of mild usage (during which time the sound quality was pretty decent), the rubber insulation started stripping away and the headphones stopped working entirely.  Contacted Sony customer service, and the only option they offered was to replace the headphones with a refurbished pair for $25.  (A new pair is cheaper than that on Amazon.) Boo, hiss.  I'll know not to buy Sony next time.",8/27/2008,1.0,1.0,A3P0KWQ9DV7Q20,B000095SB6,1.0,1.0,805931.0,582.0,"Bad product, bad service.",0.0,0
"AFter seeing some reviews of this thing here and CNET, I was worried, but the thing does work.  There is the occasional static, and the occasional need to switch the transmitter to a different band, but I live in Boston, where the airwaves are hella clogged, and I am still happy with it.",11/4/2006,0.0,0.0,AJUYOKF4IZRAD,B00008SB1D,4.0,0.0,816867.0,48.0,it works,0.0,0
"After some research, I purchased the Targus over Keyspan because it had a better reliability record.  In addition, the other options such as interlink were too pricey.  I also wanted a device that can be used as a mouse and not just go forward and back on the powerpoint slide.  Overall, Targus delivers as a presentation device that allows you complete freedom.  However, it won't replace your mouse since its movements are not smooth.  I got frustrated quickly and returned to using my wired mouse.",3/15/2004,4.0,4.0,A3JWDUC20ZVL2G,B00008OOU9,4.0,1.0,818414.0,68.0,Best for the price,0.0,0
"After some careful research, I bought this product and was pretty satisfied.  The buttons are complicated and it isn't straightforward, but after reading the manual - I pretty much grasped it.  It comes with a 90 day warranty which is great until you read the fine print.  It will cost you more in shipping than it is to buy a new one.  Mine worked for 120 days and then the speaker component died.  Still keeps time.  No sound.  Imagine my dismay when I overslept after buying a new alarm clock.  This is a poor choice and poorly made.  Spend a few extra bucks for something else.  By the way, this isn't Timex, it is a rebranded SDI technologies alarm clock.",9/1/2005,8.0,8.0,A1OTJIZ9NJVA3K,B000092TSX,1.0,1.0,809775.0,156.0,90 days and kaput,0.0,0
"After setting up the HP 4110 unit to my computer, phone line and answering machine I sat and waited for the faxes to arrive. To my sadness I heard fax after fax attempting to engage the unit, but the HP 4110 remained deaf to the fax tones. After a 1 hour call to HP customer support the person on the other end stated: this unit will only work in tandem with an analogue answering machine and if there is any static on the phone line, the unit will not engage into the fax mode. It's been a long time since I've seen an analogue answering machine (remember the type with two tapes?) on the market and even longer since I've encountered a phone line that is 100% static-free. I returned the unit to Office Depot and received a full refund. Beware of All-in-One machines, they are too good to be true.",9/17/2003,13.0,11.0,A2QUK79K7IH3U7,B000090WF3,1.0,0.0,810074.0,20.0,The Tale of the Finicky Fax,0.0,0
"After so many months of use, I could say this router is right on the money. I had to restart it maybe once a month or less, though the root cause might have been the DSL modem. It's been working well in a mixed environment--different OSes, card adapters, etc.. For those of you who have PPPoE networks, this router works indeed very well (INSTALL INCLUDED). Get as fast as you can to the web interface and drive things from there--security, firmware updates, monitoring, etc. And now, a word of caution: do not trust 100% the built-in firewall. There have indeed been 5 or 6 attacks, over 9 months of use, detected by the software firewall I kept. So, to address this issue, keep all firewalls running and up to date. As for the price, people around speak of all kinds of coupons/rebates. Unless you have the option to wait, get it right away and see the difference!",6/15/2004,7.0,6.0,A23IV3DK4EAXJH,B00008VF4L,5.0,0.0,815475.0,38.0,good tool,0.0,0
"AFter seeing the mix review I decided to get couple to check the light out since it's only $21 to $23.  The light looks good both black and silver color.  At this price I didn't expect much, the Xenon light is definitly brighter than the Maglight even though the quality of the beam is not as good as Surefire or UltraStinger.  3 LED is bright enough that you can probably see it miles away or light up the walking trail at night.  At 28 hrs for the LED it's a good emergency light.  Overall this is a good light to leave in the car for backup in case you need one day and don't have to be worry about getting it stolen.",1/4/2006,4.0,4.0,A35VOMDKKO3TOY,B00008VE4O,4.0,1.0,816035.0,8.0,good light to leave in the car,0.0,0
"After seeing and using so many cloth covered high chairs, one would think that a leather covered high chair would be great.  It should contain foods that are dropped by new eaters and wipe off easily.  As I said, in theory, it's great.  However, the design of the high chair is greatly lacking. This design has a hole in the leather for the bar that is designed to prevent your child from sliding out under the tray.  It also has a design in which the leather comes together in the back, bottom corners.  Because the leather comes together from two pieces, this leave a gap/slit that allows food to be pushed or to fall under the leather padding.  These two holes have been the most irritating, agitating part of owning this high chair. We live in a climate in which we keep our windows open all of the time.  Because of this, small little creatures can get into our home---namely fruit flies and gnats.  These lovely gaps in our $180 high chair have created a breeding ground for these bugs!  We are not dirty people and I clean out the crevices in this high chair after every use.  But, since food falls under the seat, I am having a hard time cleaning it thoroughly after each use. I called PP today to ask about what they suggested to prevent this.  They told me that I should reasonably be expected to remove the screws, pull out the straps and seat belts, thoroughly clean, then replaces everything--including the screws AFTER EVERY MEAL.  Then, I was told that perhaps if I were a little cleaner, I wouldn't get bugs.  So much for customer service!  I don't know anyone with a small child who would think this is a reasonable way to design OR clean a product that you use at least 3-5 times a day! I suggest buying a less expensive seat--perhaps one that can be popped in the dish washer... or even one of those old fashioned wooden ones.  We're currently in the market for one to replace ours--and I can't, in good conscious pass this bug growth zone on to another unsuspecting parent!  So, I'll be throwing it out.",8/30/2004,2.0,1.0,A1ISP3HCYGI417,B000087L1H,1.0,1.0,827997.0,8.0,"Great in Theory, Poor in Design",0.0,0
"After searching around at stores and other internet sites I was shocked at the price of this little device. Not only does it hold mp3's but movies, and photos. Being able to record conversations, or right off the TV or dvd player is definately awesome. Watching movies while on a trip or when in the car is great. Updates can be downloaded with the click of a button. I purchased this little entertainment system before the USB 2.0 was incuded, which is a needed for sure. Other than that this thing is better and cheaper than any other like product out there. Can't believe it exists for the price.",4/23/2003,0.0,0.0,A2D1GP3JX6371B,B00007KDX5,4.0,0.0,832608.0,25.0,Blows every other product out of the water!!,0.0,0
"After seeing this toy in a store and commenting how my daughter would probably love it (she was, and still is, highly into rattles and anything that's easy to grasp), my in-laws purchased this as a gift.  She was 6 months then, and now she'll be a year next week and it's still one of her favorite toys.  She has another like this that has a duck in the middle and, despite her love of all things ducky, she completely ignores it in favor of this one. It's very durable, easy for little hands to grasp, and it seems to feel good on her gums as she likes to chew on it.  This toy is one of a select few that are on our ""must-take-along"" list for daily outings.",10/21/2008,0.0,0.0,A1IOQW6WZ78FDK,B00008XY4B,4.0,1.0,812122.0,9.0,Great toy,0.0,0
"After seeing this I read the reviews and thought it would be just what I needed. I purchased one and after I put the battery in and hit the ""Power"" button I wasn't sure if it had turned on.  So, I pushed the backlite button and the screen became lighter.  The symbols and letters were almost impossible to see. I went through the menu and turned the Contrast as high as it would go in both directions.  No good.  The screen was just too hard to see and almost impossible to read.  I'll be returning it tomorrow. Maybe I got a lemon?  The sticker on the screen was easy enough to read.",11/16/2007,3.0,3.0,A1EDN7CIEGAET6,B00008WEHZ,2.0,1.0,813713.0,72.0,Hard to read for old eyes,0.0,0
