ReviewID,MemberID,Verified,RealName,ReviewOrder,ProductID,Date,Rating,HelpfulFeedbacks,Feedbacks,Title_Review,Body,Label,Sales Rank,Brand,Sales Price,Title_Product,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
765418,AHW628BU4UMKB,0,0,993,B0001IU5HY,7/19/2005,5,3,3,A wonderful product!,"After seeing it up-close in BRU, I registered for it and recieved it! *** Just a side note, we purchased this swing NOT as an entertainment one, but as a soothing one. We own a travel swing for entertainment *** PROS - The extra infant support. My now 5 month old was premature so this was helpful, and makes it more comfortable! - I love the cradle motion, as does my son. We never really liked the back and fort until around 3 months old, so this was really the only option. - I like the mirror, as does my baby (its a dome, so they really DO get a nice view!) - the mobile is great too, as the birds spin and rotate, and the leaves go up and down and rotate! - the music is calm and soothing. There are also a few volume settings - the removable tray bar has a few toys, which is hard to find in a swing - there are two possitions, reclined, or fully upright. My son now likes the fully upright most of the time - its very stable and adorable! - THE MOTOR IS SO QUIET! I cannot believe people saying otherwise, sometimes you cannot even tell that the swing is moving if the music isnt on! CONS - The mobile is fantastic, but after 6-8 minutes it shuts off and I have to push the button again, I wish it could play until you hit an OFF switch! - Sure the papasan folds, but its more so you can get through a door rather than bring it anywhere! It would be a great improvment if the seat could fold sideways (vertically) so it would be more compact - The toys are kinda boring, and oddly placed. I REALLY wish that the toys were removable so I could feed him easier, and so I could place my own toys on - the swing warrnets a fair chunk of my family room/den! - When the baby was under 2 months, the lowest setting still went a bit fast (slowed it down with dragging blankets) but this seems relivant with ALL swings. All in all I highly reccomend this product, as it is a GREAT place for baby to sleep and relax. I also reccomend purchasing a more exciting bouncer or travel swing for playtime.",0,,,,,,,,,,,,,,,,,,,,,,,,,
766194,AA7H76QL1DWIM,0,1,29,B0001GHG64,1/13/2007,1,4,4,Only worked once,"After some difficulty the software worked to pull data off an old Motorola phone. I have continuously updated the software during the allowed 6 months after purchase. I try to connect my new LG phone and it can't find it. I have followed all troubleshooting instructions, and installed the drivers, tried 2 phones. The software has excellent packaging, a lot of desirable features, if only they would work.",0,,,,,,,,,,,,,,,,,,,,,,,,,
770938,A3724AWWE59P3F,0,0,30,B0001B43GK,1/8/2006,1,2,2,Boombox antenna could not get a signal,"After setting up the Receiver all over my house, the unit just could not hook up with the satellite, so no XM radio.  The one in my car works fine. I was told by the XM folks that perhaps I should  try to get a replacement antenna from Delphi.  (By the way the ""background noise flutter"", described in earlier reviews, I could hear, so that continues to be a problem"".)  So I have bought the Boombox which doesn't work, I have a XM unit that I can't play and I have a subscription that is useless.  I am very disappointed with Delphi.  I wish I had paid more attention to the negative reviews.",0,,,,,,,,,,,,,,,,,,,,,,,,,
771026,A5K3QMDL4B7JK,0,0,11,B0001AVSLO,8/24/2004,2,6,9,Big Disk lost its Partition Info,"After some months of reliable operation, I powered up my triple interface LaCie Big Disk 500 gb and it had lost all the partition information. Partition Magic and Norton were no help. Since it wasn't my only copy, I didn't lose data, but it sure make me cautious about relying on this disk again. I was using a Dell and an Orange Micro USB2/firewire 400 card. Both interfaces worked equally well before, and neither after losing the partition. I'm not sure I could recommend using this drive in any application that didn't have reliable frequent backups on other media.",0,,,,,,,,,,,,,,,,,,,,,,,,,
776184,A104XBYEVFKY9O,0,1,1,B0000YRUSG,3/21/2006,4,0,1,"A great value, modern appearance with high capacity","After searching the web for days for a cd/dvd rack that would help me solve a media storage crisis in my family room, I finally ordered this Atlantic storage rack.  Assembly was fairly straitforward, although definitely not intuitive.  Luckily, my 15 year old daughter was eager to help decipher the instructions. Upon completion of assembly and loading of the rack, I was very pleased with the result.  The volume of items that can be stored is excellent.  In my case, use of the provided dividers allowed access to switches and outlets behind the rack.  It is important to balance the volume of items with the use of the dividers, otherwise, items on the rack will be too loose to be stable.  In part, this is because the rack is made up of rods, not a flat shelf. Over all, a very good value for the dollar.",0,,,,,,,,,,,,,,,,,,,,,,,,,
780990,A2RWO5VJIFHKHB,0,1,182,B0000DH5TU,4/21/2005,1,4,5,Horrible static,"After seeing so many positive reviews of this monitor, even that it was one of the ""must haves"" in a popular baby magazine, I was so disappointed once I got this home. Not only did we have static, we also had a horrible high-pitched squeal. Changing channels helped the squeal, but the static was still really bad. And I kept getting up out of bed to check on my daughter because I kept hearing a baby cry through the static - but it wasn't MY baby!! I guess it was the neighbor's child. Not once was I able to hear my own baby through this monitor!! We switched to the First Years 900mHz Attachable monitor (it hooks right onto the crib). What a difference!! Last night, for the first time since we moved our daughter to her own room, I was able to hear her sigh in her sleep and roll over!!",0,,,,,,,,,,,,,,,,,,,,,,,,,
787906,A3TTAG7WPG89VW,0,1,15,B0000BVV37,8/28/2005,5,0,0,Works Great,After seeing many reviews about this product I was scared it would not work. But it wokred great with XP SP2 and with the software provided and I was able to connect with my motorola V551.,0,,,,,,,,,,,,,,,,,,,,,,,,,
789579,A1U1E116DXGZ1O,0,1,3,B0000AQJ7J,11/17/2007,4,0,0,Great camera bag....,"After seeing this bag in use by a friend I gave it a try... Very nice bag! I love the fact that now I only have ONE ""carry on bag"" where I use to have a camera bag and laptop bag! Lowepro as always been a good name in camera bags! And I love the access to my main camera/lens with just opening a bit of the top cover... Nice! Steve",0,,,,,,,,,,,,,,,,,,,,,,,,,
793831,A2X4IDASPMOM3S,0,0,1,B0000A4F2Y,6/29/2005,5,2,4,Great Firewall,"After some research and few friend's recommendation, I decided on PIX 501.  It's the lowest model of PIX from Cisco (which fits our small company's need), but it has the same technology of Stateful Packet Inspection as other Cisco Firewall, except at a lower bandwidth. I'm not a network admin, so I didn't know that with a firewall, I need to change all public IP to internal IP in order for it work.  Since this particular PIX doesn't do layer 2 conversion.  So I got my work cut out for me to migration over 50 machines to internal IP, well, it's for the best security anyway.  Should have been done a long time ago before I inherit the network.  Firewall rules are pretty simple, similar to Cisco router ACL.  I wanted to use the GUI, but my friends were against it, they said it's pretty weak.  They're right, command line is better, but nevertheless, I tried the GUI (PDM), it's not bad to see some graphs but for some feature I think it's less confusing using command line.  PDM is written in Java but Java 1.5 won't work, some compatibility issue, you have to use Java 1.4.  I found this out the hard way. It's got some pretty nice feature because of packet inspection, like it checks for ftp command, so bad commands to ftp port gets block.  This will block hacker from hacking using bug inside the FTP server.  Also for FTP, it takes care of ftp ports usage (port 20, 21), none of these active/passive issues.  Passive FTP works w/ firewall, but if both side has firewall w/ high ports blocked, then ftp will have problem.  But the PIX takes care of that issue. Overall, it's a solid firewall, haven't had any trouble with it once it's setup.  Pretty happy with it.  And the unlimited licenses means unlimited IP internally, so we don't have to worry about the license issue.",0,,,,,,,,,,,,,,,,,,,,,,,,,
801642,A3BENACZ65DDGM,0,1,13,B00009KH5P,6/9/2009,2,0,0,Too much trouble,"After several hours of trying it finally works. You must have an XP machine, it won't load on Vista. Lots of problems with printer driver on the machine that had the printer on it! Looks easy, it's not!",0,,,,,,,,,,,,,,,,,,,,,,,,,
802467,ALOPQWNOX65HP,0,1,187,B00009J5VX,8/28/2003,4,4,4,make sure you know what you need!,"After some initial bumps, I now love my iPod, but there are some things I was never told....for one thing, the material states that iPod is fully compatible with Windows, however if you are running ME you MUST have a Firewire card in order to use it. I did not, I only had a USB port, but did not find out you couldn't do that until much frustration and calling Apple support. (I did, however, find Apple Care to be VERY helpful and informative). However, after I upgraded my system to XP I had no problems, other than the fact that the USB 1.0 connection is tremendously slow. But, I think if you have a USB 2.0 card and are running XP, you will be very happy with this product!!",0,,,,,,,,,,,,,,,,,,,,,,,,,
803628,A2SEZRZSPKAEKM,0,1,37,B0000996B9,12/20/2005,5,4,4,Forget  Ebay,"After searching high and low for a good deal on tapes, this is the best deal at about $2.70 per tape incl. shipping!! I have used JVC tapes before and these are as good as ones I got before from retail stores.",0,,,,,,,,,,,,,,,,,,,,,,,,,
805931,A3P0KWQ9DV7Q20,0,1,582,B000095SB6,8/27/2008,1,1,1,"Bad product, bad service.","After seven months of mild usage (during which time the sound quality was pretty decent), the rubber insulation started stripping away and the headphones stopped working entirely.  Contacted Sony customer service, and the only option they offered was to replace the headphones with a refurbished pair for $25.  (A new pair is cheaper than that on Amazon.) Boo, hiss.  I'll know not to buy Sony next time.",0,,,,,,,,,,,,,,,,,,,,,,,,,
816867,AJUYOKF4IZRAD,0,0,48,B00008SB1D,11/4/2006,4,0,0,it works,"AFter seeing some reviews of this thing here and CNET, I was worried, but the thing does work.  There is the occasional static, and the occasional need to switch the transmitter to a different band, but I live in Boston, where the airwaves are hella clogged, and I am still happy with it.",0,,,,,,,,,,,,,,,,,,,,,,,,,
